year,region,site_unique_code,transect_unique_code,epifauna_per_g_transect_all,epifauna_per_g_transect_large,ampithoid_per_g_transect_all,ampithoid_per_g_transect_large,lacuna_per_g_transect_all,lacuna_per_g_transect_large,idoteid_per_g_transect_all,idoteid_per_g_transect_large,epifauna_log_per_g_transect_all,epifauna_log_per_g_transect_large,ampithoid_log_per_g_transect_all,ampithoid_log_per_g_transect_large,lacuna_log_per_g_transect_all,lacuna_log_per_g_transect_large,idoteid_log_per_g_transect_all,idoteid_log_per_g_transect_large,richness_site_all,richness_site_large
2019,WA,WA.E.2019,WA.E.L4.2019,2.3992815231317977,1.9722780217709635,0.016123831022250887,0.016123831022250887,0.4889301333154303,0.44091447935658035,0.12242990747758108,0.11179929983204806,0.3690482531417778,0.284448166213531,-1.6870986597981619,-1.6870986597981619,-0.30235784323658843,-0.3459389679135115,-1.013324224906704,-1.03512183164673,16,14
2019,WA,WA.E.2019,WA.E.L5.2019,1.8121852851288183,1.6608375601603478,0.06543294134260538,0.06543294134260538,0.5250131709747652,0.5004660899388038,0.16087219418804558,0.13632511315208415,0.24422089722155305,0.20747669233000873,-1.2107081431915938,-1.2107081431915938,-0.2776289900529688,-0.29822155808248313,-0.828131383733054,-0.9158870286548573,16,14
2019,WA,WA.E.2019,WA.E.L6.2019,2.970127235050146,2.324273781906995,0.12140261609144105,0.06697294829384684,0.5664700894462255,0.47143099809106476,0.13784322036560565,0.12444863070683629,0.4428055923460219,0.35525649676363924,-0.9762524475202976,-1.1353731715310285,-0.2608276762176845,-0.32536785708275945,-0.8367283354839112,-0.8766514861722066,16,14
2019,WA,WA.E.2019,WA.E.U1.2019,0.32965715655718053,0.32965715655718053,0,0,0.29968832414289137,0.29968832414289137,0,0,-0.4689592304165504,-0.4689592304165504,-2,-2,-0.5090751680881643,-0.5090751680881643,-2,-2,16,14
2019,WA,WA.E.2019,WA.E.U2.2019,1.0192503314080792,0.8678494868490384,0.018772292096865026,0.018772292096865026,0.17737687795245155,0.14921843980715402,0.009386146048432513,0.009386146048432513,-0.09863869087618855,-0.1510080916002834,-1.6614494732090708,-1.6614494732090708,-0.7778923295704769,-0.8280999863615774,-1.770512769691452,-1.770512769691452,16,14
2019,WA,WA.E.2019,WA.E.U3.2019,2.8860351646509317,2.415919520210414,0.0976042337438242,0.0887295443579527,0.5026908711902378,0.4760668030326233,0.008874689385871494,0.008874689385871494,0.4580833837403744,0.3836041774201021,-1.021727277322071,-1.0476188277969212,-0.2936492650406343,-0.32113808151687506,-1.7783733675143276,-1.7783733675143276,16,14
2020,BB,BB.A.2020,BB.A.L4.2020,4.650725184936638,4.650725184936638,0.0052345058626465666,0.0052345058626465666,0.009906875371507827,0.009906875371507827,0.5015272684670297,0.5015272684670297,0.6678610875993363,0.6678610875993363,-1.8444515626114169,-1.8444515626114169,-1.7627916918809305,-1.7627916918809305,-0.36279888472907323,-0.36279888472907323,34,34
2020,BB,BB.A.2020,BB.A.L5.2020,8.966051362812676,8.966051362812676,0.006853070175438597,0.006853070175438597,0.010895619960775768,0.010895619960775768,0.5199865931307895,0.5199865931307895,0.9377818220029561,0.9377818220029561,-1.8125695743555623,-1.8125695743555623,-1.74884626670341,-1.74884626670341,-0.3015180252468808,-0.3015180252468808,34,34
2020,BB,BB.A.2020,BB.A.L6.2020,8.072871952854854,8.072871952854854,0.008015389547932029,0.008015389547932029,0.020201616600034895,0.020201616600034895,0.4069689011443848,0.4069689011443848,0.8733885690994985,0.8733885690994985,-1.792256416675864,-1.792256416675864,-1.556337824336269,-1.556337824336269,-0.3902526389468979,-0.3902526389468979,34,34
2020,BB,BB.A.2020,BB.A.U1.2020,5.69375392057285,5.69375392057285,2.0342289261239483,2.0342289261239483,0,0,0.5439257413962656,0.5439257413962656,0.6434365517610501,0.6434365517610501,0.17962941156286805,0.17962941156286805,-2,-2,-0.27278238868741006,-0.27278238868741006,34,34
2020,BB,BB.A.2020,BB.A.U2.2020,2.102458380712605,2.102458380712605,0.7501919750116256,0.7501919750116256,0.024931438544003988,0.024931438544003988,0.19475943803158147,0.19475943803158147,0.30029968707280563,0.30029968707280563,-0.6168207878312297,-0.6168207878312297,-1.6114212071172842,-1.6114212071172842,-0.7158281209218854,-0.7158281209218854,34,34
2020,BB,BB.A.2020,BB.A.U3.2020,1.3260847318239375,1.3260847318239375,0.10893246187363835,0.10893246187363835,0,0,0.15137728360538708,0.15137728360538708,0.08353909996402152,0.08353909996402152,-1.3211612612698767,-1.3211612612698767,-2,-2,-0.832551853855475,-0.832551853855475,34,34
2020,BB,BB.B.2020,BB.B.L4.2020,0.9897084677459709,0.9897084677459709,0,0,0,0,0.008403361344537815,0.008403361344537815,-0.0015977381299010981,-0.0015977381299010981,-2,-2,-2,-2,-1.7858781391676748,-1.7858781391676748,35,35
2020,BB,BB.B.2020,BB.B.L5.2020,2.1020762503785657,2.1020762503785657,0,0,0,0,0,0,0.31151126935858026,0.31151126935858026,-2,-2,-2,-2,-2,-2,35,35
2020,BB,BB.B.2020,BB.B.L6.2020,0.8191762631954744,0.8191762631954744,0.007443799315170463,0.007443799315170463,0,0,0.004833252779120348,0.004833252779120348,-0.0847866875374635,-0.0847866875374635,-1.8020085029191744,-1.8020085029191744,-2,-2,-1.8531364004062247,-1.8531364004062247,35,35
2020,BB,BB.B.2020,BB.B.U1.2020,0.5510700848399622,0.5510700848399622,0,0,0,0,0,0,-0.33866006242326135,-0.33866006242326135,-2,-2,-2,-2,-2,-2,35,35
2020,BB,BB.B.2020,BB.B.U2.2020,0.7120558469385434,0.7120558469385434,0.004272043745727956,0.004272043745727956,0,0,0,0,-0.1713907555248569,-0.1713907555248569,-1.8658972661818574,-1.8658972661818574,-2,-2,-2,-2,35,35
2020,BB,BB.B.2020,BB.B.U3.2020,0.643352243658593,0.643352243658593,0,0,0.005066882853668423,0.005066882853668423,0.005066882853668423,0.005066882853668423,-0.194608999408186,-0.194608999408186,-2,-2,-1.8480374947472562,-1.8480374947472562,-1.8480374947472562,-1.8480374947472562,35,35
2020,BB,BB.C.2020,BB.C.L4.2020,1.8467171800565088,1.8467171800565088,0.10107569031068235,0.10107569031068235,0.00675949709341625,0.00675949709341625,0,0,0.21053043206337385,0.21053043206337385,-1.0308578743805734,-1.0308578743805734,-1.814290627617015,-1.814290627617015,-2,-2,38,38
2020,BB,BB.C.2020,BB.C.L5.2020,2.0270743426255895,2.0270743426255895,0.01708838421982634,0.01708838421982634,0.0049347624405361125,0.0049347624405361125,0,0,0.26162348555986137,0.26162348555986137,-1.5832133459255529,-1.5832133459255529,-1.8509062587952578,-1.8509062587952578,-2,-2,38,38
2020,BB,BB.C.2020,BB.C.L6.2020,1.8916247553533503,1.8916247553533503,0.00947059380623165,0.00947059380623165,0,0,0,0,0.27824934438863913,0.27824934438863913,-1.7692418257073705,-1.7692418257073705,-2,-2,-2,-2,38,38
2020,BB,BB.C.2020,BB.C.U1.2020,1.4136279871125086,1.4136279871125086,0,0,0,0,0,0,0.13084593539061248,0.13084593539061248,-2,-2,-2,-2,-2,-2,38,38
2020,BB,BB.C.2020,BB.C.U2.2020,2.837152959391608,2.837152959391608,0.13550306447426774,0.13550306447426774,0,0,0,0,0.45332517857063503,0.45332517857063503,-0.8376186176216106,-0.8376186176216106,-2,-2,-2,-2,38,38
2020,BB,BB.C.2020,BB.C.U3.2020,2.2698315156737903,2.2698315156737903,0.05922427362296459,0.05922427362296459,0,0,0,0,0.3577254322286316,0.3577254322286316,-1.206257289913728,-1.206257289913728,-2,-2,-2,-2,38,38
2020,BB,BB.D.2020,BB.D.L4.2020,17.212061862545916,17.212061862545916,0.04555808656036447,0.04555808656036447,0.06769582794639742,0.06769582794639742,0.6869433499558784,0.6869433499558784,1.232673858100485,1.232673858100485,-1.4975896876083774,-1.4975896876083774,-1.1979342899444194,-1.1979342899444194,-0.17281220175145867,-0.17281220175145867,27,27
2020,BB,BB.D.2020,BB.D.L5.2020,5.561743883688228,5.561743883688228,0.010636034886194428,0.010636034886194428,0.016431120653463784,0.016431120653463784,0.23003568914849298,0.23003568914849298,0.7447789853981166,0.7447789853981166,-1.7524216868013087,-1.7524216868013087,-1.5852936403862155,-1.5852936403862155,-0.6377641106904405,-0.6377641106904405,27,27
2020,BB,BB.D.2020,BB.D.L6.2020,10.389642494769621,10.389642494769621,0.04832897209322454,0.04832897209322454,0.011552555159993528,0.011552555159993528,0.14594571417341498,0.14594571417341498,0.9928157750268893,0.9928157750268893,-1.2879963251229056,-1.2879963251229056,-1.6670265039908623,-1.6670265039908623,-0.8166314839324047,-0.8166314839324047,27,27
2020,BB,BB.D.2020,BB.D.U1.2020,5.588747063448467,5.588747063448467,0.022016732716864815,0.022016732716864815,0,0,0.3630814761263141,0.3630814761263141,0.6844620858666164,0.6844620858666164,-1.6336685890558418,-1.6336685890558418,-2,-2,-0.5103149007408226,-0.5103149007408226,27,27
2020,BB,BB.D.2020,BB.D.U2.2020,4.669246046435274,4.669246046435274,0.04807116970866814,0.04807116970866814,0,0,0.1746703619178826,0.1746703619178826,0.6196068593476324,0.6196068593476324,-1.2469281751547072,-1.2469281751547072,-2,-2,-0.7662382207397729,-0.7662382207397729,27,27
2020,BB,BB.D.2020,BB.D.U3.2020,4.320200808189556,4.320200808189556,0.2712821151169101,0.2712821151169101,0.01026167265264238,0.01026167265264238,0.2879500960859053,0.2879500960859053,0.6242134820594833,0.6242134820594833,-0.5636795210085058,-0.5636795210085058,-1.757683935096328,-1.757683935096328,-0.5325555153366573,-0.5325555153366573,27,27
2020,BB,BB.E.2020,BB.E.L4.2020,14.77697155129171,14.77697155129171,0.3834537063376423,0.3834537063376423,0,0,0,0,1.1698773898460608,1.1698773898460608,-0.589807619997175,-0.589807619997175,-2,-2,-2,-2,21,21
2020,BB,BB.E.2020,BB.E.L5.2020,12.728395476392105,12.728395476392105,0.04330773717909046,0.04330773717909046,0,0,0,0,1.0665859522631245,1.0665859522631245,-1.3227557308788935,-1.3227557308788935,-2,-2,-2,-2,21,21
2020,BB,BB.E.2020,BB.E.L6.2020,22.609372785632658,22.609372785632658,0,0,0,0,0,0,1.310546980294459,1.310546980294459,-2,-2,-2,-2,-2,-2,21,21
2020,BB,BB.E.2020,BB.E.U1.2020,2.6285700783198065,2.6285700783198065,0.22367389715654634,0.22367389715654634,0,0,0,0,0.3258654289708844,0.3258654289708844,-0.6431161617104184,-0.6431161617104184,-2,-2,-2,-2,21,21
2020,BB,BB.E.2020,BB.E.U2.2020,2.2166548211324333,2.2166548211324333,0.04607912816868041,0.04607912816868041,0,0,0,0,0.34759268208736543,0.34759268208736543,-1.2513160104662528,-1.2513160104662528,-2,-2,-2,-2,21,21
2020,BB,BB.E.2020,BB.E.U3.2020,7.387902604946794,7.387902604946794,0.04308133356477072,0.04308133356477072,0,0,0,0,0.8673340683640538,0.8673340683640538,-1.298653657147696,-1.298653657147696,-2,-2,-2,-2,21,21
2020,BB,BB.F.2020,BB.F.L4.2020,2.0843957074374764,2.0843957074374764,0,0,0,0,0,0,0.30703696470532327,0.30703696470532327,-2,-2,-2,-2,-2,-2,42,42
2020,BB,BB.F.2020,BB.F.L5.2020,4.218315852244673,4.218315852244673,0.11117287381878822,0.11117287381878822,0,0,0,0,0.6107929060269796,0.6107929060269796,-1.3169326357574698,-1.3169326357574698,-2,-2,-2,-2,42,42
2020,BB,BB.F.2020,BB.F.L6.2020,3.5360715058546317,3.5360715058546317,0.007613826709304098,0.007613826709304098,0,0,0.007613826709304098,0.007613826709304098,0.5290507049340052,0.5290507049340052,-1.7990615720211394,-1.7990615720211394,-2,-2,-1.7990615720211394,-1.7990615720211394,42,42
2020,BB,BB.F.2020,BB.F.U1.2020,5.450163193572684,5.450163193572684,0,0,0,0,0,0,0.6044542746795297,0.6044542746795297,-2,-2,-2,-2,-2,-2,42,42
2020,BB,BB.F.2020,BB.F.U2.2020,12.261609829905392,12.261609829905392,0.033178500331785,0.033178500331785,0,0,0,0,1.0775242073152382,1.0775242073152382,-1.5585755696103996,-1.5585755696103996,-2,-2,-2,-2,42,42
2020,BB,BB.F.2020,BB.F.U3.2020,12.03299238082881,12.03299238082881,0.19083969465648853,0.19083969465648853,0,0,0,0,1.0756352228946306,1.0756352228946306,-1.2035346405001897,-1.2035346405001897,-2,-2,-2,-2,42,42
2020,BC,BC.A.2020,BC.A.L4.2020,0.15973390875235802,0.15973390875235802,0,0,0.11269722013523666,0.11269722013523666,0.023518344308560677,0.023518344308560677,-0.8054320755045997,-0.8054320755045997,-2,-2,-1.3141018994386637,-1.3141018994386637,-1.6219228481441652,-1.6219228481441652,20,18
2020,BC,BC.A.2020,BC.A.L5.2020,0.05917838570676038,0.05540622425825038,0,0,0.03369675893136786,0.03369675893136786,0.0031013521895546458,0.0031013521895546458,-1.1819940904812367,-1.219361326006015,-2,-2,-1.3609640348073648,-1.3609640348073648,-1.8952062458490067,-1.8952062458490067,20,18
2020,BC,BC.A.2020,BC.A.L6.2020,0.09930066116627687,0.09448880475207228,0.0048118564142046,0,0.04209215341936655,0.04209215341936655,0.0048118564142046,0.0048118564142046,-0.9621608637138829,-0.9809910408772009,-1.8536094100901388,-2,-1.2861535231461536,-1.2861535231461536,-1.8536094100901388,-1.8536094100901388,20,18
2020,BC,BC.A.2020,BC.A.U1.2020,0.3488497363486614,0.31207150905921677,0.018389113644722323,0.018389113644722323,0.13066345827670364,0.13066345827670364,0.04756338690980703,0.04756338690980703,-0.4456250602453682,-0.4983854807296002,-1.6649781201326044,-1.6649781201326044,-0.856402128557274,-0.856402128557274,-1.2893705112601066,-1.2893705112601066,20,18
2020,BC,BC.A.2020,BC.A.U2.2020,0.7063999057822108,0.684876014262624,0.04304778303917348,0.02152389151958674,0.38445528310009014,0.38445528310009014,0.02358490566037736,0.02358490566037736,-0.16065218452704833,-0.17917189919273163,-1.5086483252715097,-1.6376663806595684,-0.40625497645621267,-0.40625497645621267,-1.621416620549242,-1.621416620549242,20,18
2020,BC,BC.A.2020,BC.A.U3.2020,0.14302949748817317,0.14302949748817317,0,0,0.03624939584340261,0.03624939584340261,0.023674242424242428,0.023674242424242428,-0.8361329411300689,-0.8361329411300689,-2,-2,-1.5417762061347093,-1.5417762061347093,-1.6207390258528886,-1.6207390258528886,20,18
2020,BC,BC.B.2020,BC.B.L4.2020,0.11038729773478029,0.10418766971246163,0,0,0.00619962802231866,0,0,0,-0.9213046722142266,-0.9474781599080182,-2,-2,-1.8248832029104696,-2,-2,-2,14,11
2020,BC,BC.B.2020,BC.B.L5.2020,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,14,11
2020,BC,BC.B.2020,BC.B.L6.2020,0.1365546218487395,0.1365546218487395,0,0,0,0,0,0,-0.8351188863264278,-0.8351188863264278,-2,-2,-2,-2,-2,-2,14,11
2020,BC,BC.B.2020,BC.B.U1.2020,0.0500999000999001,0.04100899100899101,0,0,0.00909090909090909,0.00909090909090909,0,0,-1.2543191530828637,-1.3082106748838727,-2,-2,-1.7750154956619761,-1.7750154956619761,-2,-2,14,11
2020,BC,BC.B.2020,BC.B.U2.2020,0.0539811746868573,0.0539811746868573,0,0,0,0,0,0,-1.1956258481556339,-1.1956258481556339,-2,-2,-2,-2,-2,-2,14,11
2020,BC,BC.B.2020,BC.B.U3.2020,0.10245901639344263,0.0819672131147541,0,0,0,0,0,0,-1.3338635716603413,-1.3798072255547131,-2,-2,-2,-2,-2,-2,14,11
2020,BC,BC.C.2020,BC.C.L4.2020,0.40097187614416496,0.3646434673284711,0.048437878420925166,0.03632840881569387,0.03632840881569387,0.03632840881569387,0,0,-0.5179147689457752,-0.5421454366014035,-1.4855603983958598,-1.5413606597481397,-1.5413606597481397,-1.5413606597481397,-2,-2,24,23
2020,BC,BC.C.2020,BC.C.L5.2020,1.5232729706340356,1.3833235742119876,0.03466204506065858,0.03466204506065858,0.009432182607055273,0.009432182607055273,0,0,0.18388421566567925,0.1439409430628662,-1.550297450364216,-1.550297450364216,-1.7698189945380776,-1.7698189945380776,-2,-2,24,23
2020,BC,BC.C.2020,BC.C.L6.2020,0.08982370767931777,0.08982370767931777,0,0,0,0,0,0,-1.0524343297124013,-1.0524343297124013,-2,-2,-2,-2,-2,-2,24,23
2020,BC,BC.C.2020,BC.C.U1.2020,0.2851251251251251,0.2851251251251251,0,0,0.16512512512512514,0.16512512512512514,0,0,-0.5330474521662141,-0.5330474521662141,-2,-2,-0.8151831673854955,-0.8151831673854955,-2,-2,24,23
2020,BC,BC.C.2020,BC.C.U2.2020,2.0744614992102113,1.9175824588128032,0.09853598322121211,0.09853598322121211,0.3396935394913086,0.3396935394913086,0,0,0.24166248641594013,0.17447851386750918,-0.9705852637573665,-0.9705852637573665,-0.5696715347382263,-0.5696715347382263,-2,-2,24,23
2020,BC,BC.C.2020,BC.C.U3.2020,0.7247078368352776,0.7079686336213507,0.060753341433778855,0.060753341433778855,0.19899922751526358,0.19899922751526358,0,0,-0.26191496445980333,-0.2939122590775311,-1.440526088382711,-1.440526088382711,-0.8941256554992771,-0.8941256554992771,-2,-2,24,23
2020,BC,BC.D.2020,BC.D.U1.2020,1.6325513194727967,1.2833753660552945,0,0,0,0,0,0,0.07607716086074123,0.0026067636867625477,-2,-2,-2,-2,-2,-2,19,19
2020,BC,BC.D.2020,BC.D.U2.2020,0.1357976690102702,0.1357976690102702,0.010305028854080791,0.010305028854080791,0,0,0,0,-0.8674737653299129,-0.8674737653299129,-1.757067925820207,-1.757067925820207,-2,-2,-2,-2,19,19
2020,BC,BC.D.2020,BC.D.U3.2020,1.7502715102028503,1.5806567779518206,0,0,0.0242306760358614,0.0242306760358614,0,0,0.2209987430574073,0.18692869176975468,-2,-2,-1.6165655723331325,-1.6165655723331325,-2,-2,19,19
2020,BC,BC.E.2020,BC.E.L4.2020,7.083804939446358,5.632343823249203,0.08643042350907519,0.08643042350907519,0.06729475100942127,0.06729475100942127,0,0,0.7396721445026806,0.6545678236739676,-1.368939636447747,-1.368939636447747,-1.419931619014505,-1.419931619014505,-2,-2,24,24
2020,BC,BC.E.2020,BC.E.L5.2020,15.876068376068375,15.405982905982906,0,0,0,0,0,0,1.1992457116465132,1.1858579821806083,-2,-2,-2,-2,-2,-2,24,24
2020,BC,BC.E.2020,BC.E.L6.2020,8.628534093608932,8.628534093608932,0.27322404371584696,0.27322404371584696,0,0,0,0,0.7393447215449032,0.7393447215449032,-1.127287672981422,-1.127287672981422,-2,-2,-2,-2,24,24
2020,BC,BC.E.2020,BC.E.U1.2020,1.5597273265003349,1.3817913834398365,0.17793594306049826,0.17793594306049826,0,0,0.5338078291814947,0.5338078291814947,-0.04655325604651947,-0.07544067667674037,-1.2183354803777753,-1.2183354803777753,-2,-2,-0.9837680533477899,-0.9837680533477899,24,24
2020,BC,BC.E.2020,BC.E.U2.2020,3.601878877276674,3.601878877276674,0.17889087656529518,0.17889087656529518,0,0,0,0,0.29790655087420176,0.29790655087420176,-1.2172049106746832,-1.2172049106746832,-2,-2,-2,-2,24,24
2020,BC,BC.E.2020,BC.E.U3.2020,0.916202862335302,0.8657996365288505,0,0,0,0,0,0,-0.04481663109590922,-0.07778489947104228,-2,-2,-2,-2,-2,-2,24,24
2020,OR,OR.A.2020,OR.A.U1.2020,7.736121966087433,4.179763014327545,4.064602165331056,2.1774997197752675,0.058348163491554104,0.029174081745777052,0,0,0.8228110140090482,0.5479743983832979,0.5564802616033154,0.28782314053832236,-1.4486179877204357,-1.5826365751947469,-2,-2,26,23
2020,OR,OR.A.2020,OR.A.U2.2020,12.200868459557885,5.063930445635947,7.119447805566874,3.022925989731805,0.07111410247539382,0.05786626187341195,0.013247840601981878,0.013247840601981878,1.0718973188045524,0.6945755005157825,0.8202897917724052,0.46043125719826994,-1.0932298045242164,-1.1694693839866708,-1.7188792628438307,-1.7188792628438307,26,23
2020,OR,OR.A.2020,OR.A.U3.2020,26.122503448084693,9.097443507070436,5.520404152202625,3.2220517950193672,0.23779995351133848,0.11889997675566924,0,0,1.3918400246863154,0.9505228894253474,0.7160040997360582,0.4939239595145066,-0.6788449933454609,-0.9561963104659621,-2,-2,26,23
2020,OR,OR.B.2020,OR.B.U1.2020,2.475601972946065,1.0265085275117027,1.9646274315746113,0.7241715826351368,0.036417794366094325,0.036417794366094325,0,0,0.22797954489822345,-0.1087434832163117,0.15186229607465457,-0.23318056180768323,-1.336175633595652,-1.336175633595652,-2,-2,24,17
2020,OR,OR.B.2020,OR.B.U2.2020,11.39749028224902,4.295278513428456,7.1479934828138765,2.4211310852721257,0.22282300002121339,0.22282300002121339,0,0,0.9175396587354927,0.535901566928133,0.6587720983992148,0.2936509534161956,-0.6611293009008002,-0.6611293009008002,-2,-2,24,17
2020,OR,OR.B.2020,OR.B.U3.2020,18.784855403199852,8.908942662329633,7.986955401552947,4.663744481591285,0.029751279305010113,0.029751279305010113,0,0,1.2566196081973264,0.9448045270389408,0.9023727708748448,0.659717200416378,-1.5789996036778953,-1.5789996036778953,-2,-2,24,17
2020,OR,OR.C.2020,OR.C.U1.2020,1.7312753504363971,0.44622516250474425,0.05140200751726612,0.05140200751726612,0.1892151249184137,0.03500910236661532,0.03278581030130159,0.03278581030130159,0.20835292492798235,-0.379341388826148,-1.2327557176245907,-1.2327557176245907,-0.7513171324751536,-1.5484055982805458,-1.5608206322071019,-1.5608206322071019,21,17
2020,OR,OR.C.2020,OR.C.U2.2020,0.8526437796216542,0.4729239828319524,0.03221857078420001,0.03221857078420001,0.05753408894770151,0.05753408894770151,0,0,-0.1858262689835087,-0.4222979083760952,-1.5641051561969233,-1.5641051561969233,-1.4514265886483653,-1.4514265886483653,-2,-2,21,17
2020,OR,OR.C.2020,OR.C.U3.2020,0.9156275631561772,0.42008531185573966,0.045119566852158226,0.030079711234772148,0.1802206060508653,0.045119566852158226,0,0,-0.03507172777495933,-0.3705890090611289,-1.499481347648318,-1.5769569973019255,-0.7438335718842463,-1.499481347648318,-2,-2,21,17
2020,OR,OR.D.2020,OR.D.U1.2020,0.7756233132246404,0.6361162414264796,0.042114129290376924,0.042114129290376924,0.2070664937094029,0.15003560412075506,0.025445292620865142,0.025445292620865142,-0.1053111845209815,-0.19002681093277435,-1.5129094174715738,-1.5129094174715738,-0.6634638056175852,-0.7958423142628002,-1.6077249258809947,-1.6077249258809947,23,20
2020,OR,OR.D.2020,OR.D.U2.2020,1.327399912535699,0.5657046567509534,0.15184489004097054,0.09796540938550959,0.6172030022206809,0.20572437069643149,0.01958710385082462,0.01958710385082462,0.10724973057695289,-0.23999565604042633,-0.8164381168461794,-0.9974190062436652,-0.27974547475799166,-0.689261078419504,-1.6541313143680012,-1.6541313143680012,23,20
2020,OR,OR.D.2020,OR.D.U3.2020,1.4598602279999353,0.6114732974107313,0.22854530910753054,0.1714089818306479,0.6517281492991827,0.21079803586269574,0,0,0.1482581047743284,-0.21649291170190815,-1.1652994278401034,-1.2262246554770737,-0.17933452981697656,-0.6565269643066256,-2,-2,23,20
2020,OR,OR.E.2020,OR.E.U1.2020,0.923558523131371,0.357952896187751,0.07260758023137616,0.04840505348758411,0.12101263371896026,0.024202526743792054,0,0,-0.13436494333822663,-0.6045806214791672,-1.4045329308953634,-1.4856938249839622,-1.299277957865669,-1.616774787001837,-2,-2,18,15
2020,OR,OR.E.2020,OR.E.U2.2020,0.8441097113415967,0.39092490801257523,0.020567667626491155,0.020567667626491155,0.24709045773638028,0.10297756124169899,0,0,-0.10810840309457072,-0.5913986668577116,-1.6456394461944404,-1.6456394461944404,-0.6132063129200064,-0.9542261701808582,-2,-2,18,15
2020,OR,OR.E.2020,OR.E.U3.2020,1.5121414587649493,0.7119323113033786,0.027054813051241813,0.027054813051241813,0.5225486199446859,0.0882768361581921,0.027054813051241813,0.027054813051241813,0.16439956169454006,-0.15401687219308444,-1.596538377991621,-1.596538377991621,-0.4064515738559214,-1.364598098717516,-1.596538377991621,-1.596538377991621,18,15
2020,SD,SD.A.2020,SD.A.L4.2020,11.625318181051941,4.687255419011635,0.29632679993546074,0.29632679993546074,0,0,0,0,1.05446581958648,0.6660831308417907,-0.5319964373539963,-0.5319964373539963,-2,-2,-2,-2,23,19
2020,SD,SD.A.2020,SD.A.L5.2020,13.047163691203071,5.91828474711868,0.25930247633864906,0.25930247633864906,0,0,0,0,1.1149049097619752,0.7667679131855474,-1.1384343860672084,-1.1384343860672084,-2,-2,-2,-2,23,19
2020,SD,SD.A.2020,SD.A.L6.2020,7.939938314965418,2.6474811153868396,0.07878565050685435,0.07878565050685435,0,0,0,0,0.8781798829376378,0.39364723132630985,-1.3879001792449497,-1.3879001792449497,-2,-2,-2,-2,23,19
2020,SD,SD.A.2020,SD.A.U1.2020,8.37347063057078,7.732855640180006,3.2861176358934205,3.2861176358934205,0,0,0,0,0.9179163833379873,0.8744096658250768,0.41768091949191993,0.41768091949191993,-2,-2,-2,-2,23,19
2020,SD,SD.A.2020,SD.A.U2.2020,6.32183908045977,3.6398467432950192,2.681992337164751,2.681992337164751,0,0,0,0,0.8015298690209557,0.5622746288568414,0.43007381932170113,0.43007381932170113,-2,-2,-2,-2,23,19
2020,SD,SD.A.2020,SD.A.U3.2020,26.385927505330493,10.127931769722816,0.26652452025586354,0.26652452025586354,0,0,0,0,1.4215369269306455,1.0059493640098336,-0.558266352461769,-0.558266352461769,-2,-2,-2,-2,23,19
2020,SD,SD.B.2020,SD.B.L4.2020,51.14645396924963,29.338729396413168,0.602886101110414,0.38130400494378425,0,0,0,0,1.522722217503095,1.2686297538440408,-0.45936281257488043,-0.5689960743177753,-2,-2,-2,-2,37,33
2020,SD,SD.B.2020,SD.B.L5.2020,123.47044979109506,53.35642131668061,0.3399510470492249,0.13598041881968997,0,0,0,0,2.0905169468337665,1.7271862705007441,-1.0806062684065252,-1.274905603957706,-2,-2,-2,-2,37,33
2020,SD,SD.B.2020,SD.B.L6.2020,48.445911516260246,15.414652165919636,0,0,0,0,0,0,1.6797927399792207,1.1747219408028977,-2,-2,-2,-2,-2,-2,37,33
2020,SD,SD.B.2020,SD.B.U1.2020,17.00618033403459,8.99834397825403,0.07793989275470757,0.07793989275470757,0,0,0,0,1.2304595041307222,0.9540085948584137,-1.3901032674357126,-1.3901032674357126,-2,-2,-2,-2,37,33
2020,SD,SD.B.2020,SD.B.U2.2020,10.229426899810537,8.280867283949528,0.015730690577316343,0.015730690577316343,0,0,0,0,0.9755344165244537,0.8640473153763866,-1.6911781174278224,-1.6911781174278224,-2,-2,-2,-2,37,33
2020,SD,SD.B.2020,SD.B.U3.2020,5.921706803800795,3.0398901657413777,0.015518793258636207,0,0,0,0,0,0.38723526563486094,0.16797468887772948,-1.6934090943313092,-2,-2,-2,-2,-2,37,33
2020,SD,SD.D.2020,SD.D.L4.2020,17.197702983095947,8.54537350504392,1.1843183277901828,0.9555250834981956,0,0,0.15887205492588294,0.1416478997706933,1.1294369333206218,0.8354535045543906,0.07133702962282211,-0.018197897651448264,-2,-2,-0.9134722626839666,-0.9413847218329822,32,29
2020,SD,SD.D.2020,SD.D.L5.2020,67.51640674738206,33.349784101885795,5.476022068670281,4.769327923646023,0,0,0.2876497634519549,0.16690598175671226,1.7576249211893449,1.4621527664141114,0.6890267313425273,0.6189985141587376,-2,-2,-0.5403747154395225,-0.7675706649993561,32,29
2020,SD,SD.D.2020,SD.D.L6.2020,12.736233709993055,7.320748865225257,1.7895358689229681,1.4845413096420002,0,0,0.10869642291334392,0.10869642291334392,1.1013798777134762,0.8578037800474618,0.2550933610495748,0.1742282789215977,-2,-2,-1.0022614124257687,-1.0022614124257687,32,29
